nom_station;nbre_pdc;puissance_nominale;gratuit;consolidated_longitude;consolidated_latitude
Mairie - MERLIMONT;2;22;false;1.6139677517069222;50.45591099689726
"Vivans; Parking de la mairie";2;24;false;3.943568;46.189248
LE SEQUESTRE - Zi La Baute - Allee Du Commerce;2;43;TRUE;2.112641;43.917642
e-Fast 150kW - Parc commercial aéroport Poitiers-Biard;5;22;false;0.3126718;46.585065
SAORGE - Avenue Du Dr Joseph Daveo;2;22.0;false;7.5515618324279785;43.98945617675781
CRETEIL - Avenue Foch;2;3.7;false;2.4372060298919678;48.780250549316406
SOUES - 34A Avenue Henri Barbusse;2;18.0;false;0.09745000302791595;43.214141845703125
Metropolis - Express - Aulnay-sous-Bois - Michel Ange;1;150;false;2.484809;48.953583
MAUBEUGE - Entrée du Zoo;2;3.7;false;3.966671943664551;50.279144287109375
MTP Pont-Evêque;4;22.08;false;4.919903;45.520388
SAINT AFFRIQUE - Bd Aristide Briand;2;22.0;false;2.8815410137176514;43.95669937133789
Noyal-pontivy - Avenue de la Libération;2;18;false;-2.879812;48.067092
BELESTA - Av De Lavelanet / Rue Des Jardins;2;22;TRUE;1.931897;42.904392
"Champis; Fringuet";2;22;false;4.765732;44.941794
MARSAC SUR L'ISLE (GO + PPI) - Avenue Du Parc Zae Peri Ouest;4;22.0;false;0.6658890247344971;45.192806243896484
Vittel-Orange;1;22;false;5.94637;48.202269
MARGNY LES COMPIEGNE - Rue de Beauvais;6;7.0;false;2.815565;49.418724
"Chateau-Arnoux-Saint-Auban; Pl. de la Résistance";2;22;false;6.009624;44.095176
LALBENQUE - Route de Castelnau;2;22.0;false;1.5410799980163574;44.340850830078125
SAINT-ÉTIENNE-AU-MONT - Place Victor Hugo;2;3.7;false;1.6277559995651245;50.68115234375
SIN-LE-NOBLE - Centre aquatique Sourceane;2;22.0;false;3.1011500358581543;50.34944152832031
FENDEILLE - Rue Prosper Estieu;2;18.0;false;1.9433300495147705;43.27000045776367
PORTE PUIMAURENS - Los Camps De Clot;2;22;TRUE;1.825628;42.547989
PARKING SO OUEST - CANTON 34;2;22000;false;2.297434;48.893097
ALRANCE - Derriere La Mairie;2;22;TRUE;2.682037;44.131348
SIGEIF - RUE ARMENGAUD - SAINT-CLOUD;2;22000;false;2.217007;48.850512
GRASSE STADE PERDIGON;2;22000;false;6.932813;43.637276
300 Route de Tahiti 83350 - Ramatuelle;2;22;FALSE;6.657337;43.250875
AMIRAT - PARKING VILLAGE;2;22000;false;6.822841;43.890183
SAINT GERMAIN LA RIVIERE - PARKING MAISON DU FRONSADAIS;2;22000;false;-0.327441;44.94614
SIN-LE-NOBLE - Place Jean Jaures;2;22;TRUE;3.112813;50.36433
"Labouheyre; France";8;250;0;-0.92682;44.202799
SAINT-ROMAIN-EN-VIENNOIS - Avenue De Verdun - Place Du 11 Novembre;4;22.0;false;5.109612941741943;44.259010314941406
ALFORTVILLE - Rue Paul Vaillant Couturier;2;7.4;false;2.4229750633239746;48.79961013793945
Paris | Rue Saint-Jacques 34;3;22;False;2.3453429;48.850613
BERGERAC - RUE  MOUNEY SULLY;2;22000;false;0.482518;44.853123
"Périgueux; France";8;250;0;0.789938;45.152424
SAINT MICHEL D'EUZET - Parking De L'Ecole;2;18.0;false;4.54639196395874;44.200782775878906
FERRALS-LES-CORBIERES - Av De La Mer;2;18.0;false;2.727379083633423;43.14333724975586
LA COUTURE - Rue du Colonel Bento Roma;2;50;TRUE;2.714593;50.580347
"Crest; Aire Multimodale de Saint Ferreol";2;22;false;5.02580276;44.72066204
BEAUCAMPS-LIGNY - Rue des fournes;2;18.0;false;2.916240930557251;50.604312896728516
SIGEIF - 23  RUE CHANTE COQ - PUTEAUX;2;22000;false;2.236634;48.883921
OuestCharge - E-Twin - La Faute-Sur-Mer - Mairie;2;22;false;-1.321756;46.330966
"Saint-Bonnet-Le-Chateau; Avenue du général Gouraud";2;22;false;4.064615;45.424436
Intermarché Trémuson;4;100;false;-2.8543405;48.5228171
PUISSEGUIN - LIEU-DIT AU BARAIL - PARKING MAIRIE;2;22000;false;-0.074422;44.925064
Saint-Julien-en-Genevois;20;250;0;6.07808921;46.13778814
"Roanne; Parking Nauticum";2;22;false;4.059;46.0325625
SOSPEL - Route De Menton;2;22.0;false;7.449385166168213;43.876102447509766
FEIGNIES - Place de l'église;2;22;TRUE;3.913268;50.297798
SAULX - BUHOTERIE;2;22000;false;2.261823;48.689507
Quiberon - Place Varquez;2;18;false;-3.121657;47.481743
LE VIGAN - Parking Ecole De Musique;2;22;TRUE;3.60805;43.990373
Intermarché Nousty;2;150;false;-0.2003664;43.2706048
CONGENIES - Cent Noyers;2;18;TRUE;4.160268;43.773513
BEAUMONT DU PERIGORD - PLACE DE LA HALLE;2;22000;false;0.768692;44.767879
"Dissay-sous-Courcillon; Sarthe Touraine; Aire de service";2;43;false;0.47010162;47.65085191
Hennebont - Place du Général de Gaulle;2;18;false;-3.276149;47.804724
Paris | Rue Croulebarbe 1;6;7;False;2.353056;48.834526
Saint-avé - Rue 5 Août 1954;2;18;false;-2.737215;47.690303
U.A. - UFR Pharmacie - Bd Daviers;1;7.4;false;0.5592443943023682;47.479698181152344
"Roiffieux; Place de la Mairie";2;22;false;4.65860545;45.227264
"La Balme-De-Sillingy; Supermarché";2;22;false;6.03918;45.9612
LAHONCE - PLACE DES COMMERCES;2;22000;false;-1.386753;43.487186
Metropolis - Express - Montreuil - République;1;50;false;2.41590762;48.85222209
PARIS - Villiers;3;7.4;TRUE;2.31431;48.88195
PONT DE MONTVERT - Parking D20;2;18;TRUE;3.746396;44.363906
CDG - Parking PEF;1;7;TRUE;2.576883;49.00444
SAINT SULPICE DE ROUMAGNAC - PARKING LE DONZAC;2;22000;false;0.392442;45.201721
SAINT GEORGES DE ROUELLEY - Soleil Levant;2;22;false;-0.765945;48.603128
AUBERCHICOURT - Boulevard Coquelet;2;22.0;false;3.2326769828796387;50.33174133300781
OuestCharge - Diva Sp - Saint-Gilles-Croix-de-Vie - Cour Rouge;2;22;false;-1.92586;46.697781
"La Crau; Parking du Collége Rue Louis Meric";2;22;false;6.0778;43.1476
ANDUZE - Parking Rue Du Luxembourg;2;18;TRUE;3.986262;44.05259
SETE - Route de Cayenne - Parking de la Gare;4;50;TRUE;3.698619;43.412878
Camping Les Brunelles;1;7;true;-1.52703596;46.41313532
Intermarché Merlevenez;3;50;false;-3.2262719;47.737738
"3 RUE DU MARAIS; Campanile Creil 60870 ST PAU";7;22;0;2.488;49.28345
SAINT GENIS DE SAINTONGE - RUE DU PONT BOUCHARD;2;43000;false;-0.568038;45.480921
ORLÉANS - Martroi;4;7;false;1.903694987297058;47.90279769897461
Guillaud TP;8;22.08;false;5.150752;45.501453
OuestCharge - Diva Sp - Chateau-d'Olonne - Millet;2;22.00;false;-1.73754;46.504768
CESSENON SUR ORB - Rue des Saignes;2;3.7;false;3.049929141998291;43.44939041137695
Pétavit -Rillieux-la-Pape;8;24.00;false;4.879498;45.814385
Kia Istres;3;24.00;false;4.977754;43.49951
GUINGAMP-PARKING PLACE DE VERDUN;2;22000;false;-3.148005;48.56057
Metropolis - Citadine - Sevran - Dumont d'Urville;1;22.00;false;2.522605;48.946546
SIGEIF - RUE GEORGES BONNEFOUS - SEVRES;2;22000;false;2.213168;48.821562
OuestCharge - Diva Sp - Le Plessis-Grammoire - Gilles;2;22;false;-0.430275;47.49691
Bmw Chaumont;7;50.00;false;5.146258;48.088058
OuestCharge - Diva Sp - Champtoce-sur-Loire - Eglise;2;22.00;false;-0.864912;47.412434
SDM01 - CENTRE-BOURG;2;7000;false;4.798111;45.809992
Volvo Fréjus;7;22.08;false;6.718887;43.438521
OuestCharge - Diva Sp - Sion-Les-Mines - Sulpice;2;22;false;-1.590963;47.735648
MONCEAU SAINT VAAST - La Place;2;22.0;false;3.856558084487915;50.17080307006836
Paris | Rue Jules Romains 5;3;22;False;2.378283;48.872906
BETHUNE - Avenue de l'Abattoir;2;22;TRUE;2.632268;50.531753
La Roche-Posay;2;18;false;0.81115;46.78645
CARMAUX - Bld Augustin Malroux;2;18.0;false;2.1536059379577637;44.4805374145508
Hyundai Valence;2;22.08;false;4.914084;44.940484
Toyota - Montagnat - 22kW AC;1;22.00;false;5.2592028;46.1746523
SAINT-OMER - Parking de Lysel;4;22.0;false;2.2696409225463867;50.753570556640625
SAINT CHAPTES - Services Techniques;2;3.7;false;4.27750301361084;43.967220306396484
Mer et Soleil - St Georges d'Oléron;4;7.36;false;-1.366432;45.960114
"Marignier; Parking De La Gare";2;22;false;6.50848;46.08869
MILIZAC-PLACE DE YEALMPTON;2;22000;false;-4.565287;48.467354
SAINT PIERRE MONTLIMART - Passerelle N°2;4;0;false;-1.017123;47.269033
SAINT-OMER - Parking de Lysel;4;22;TRUE;2.269641;50.753571
SIGEIF - 108 RUE DU GENERAL LECLERC PARKING CENTRE VILLE;1;7000;false;2.22748;48.9843
"Puget-Sur-Argens; Rue Gabriel Peri";2;22;false;6.683481;43.453692
OuestCharge - Diva Sp - Le Temple-De-Bretagne - Girard;2;22;false;-1.792024;47.3281
AIRE DE KESKASTEL;1;50;False;7.0686;48.972589
MENTON - Rue Prato;2;3.7;false;7.499756813049316;43.773746490478516
OuestCharge - Diva Sp - Erdre-en-Anjou - Halles;2;22.00;false;-0.83459;47.60009
SIGEIF - 35  BOULEVARD FERDINAND HOSTACHY - CROISSY-SUR-SEINE;2;24000;false;2.143236;48.878289
AUSSONNE - Place De La Mairie;2;3.7;false;1.318047046661377;43.682830810546875
ROQUEFORT - PARKING CENTRE VILLAGE;2;22000;false;7.04891;43.665592
MALEMORT - RUE JEAN JAURES;2;22000;false;1.563527;45.170076
ALBI - Av. de Saint Juéry;4;3.7;false;2.17278790473938;43.933963775634766
LA SALVETAT SUR AGOUT -Rue Barri du pont - Parking des Hortes;2;22;TRUE;2.7008639;43.6004944
Hyundai Pertuis;2;22.08;false;5.503971;43.682978
CCTLB MARAINVILLER;2;22000;false;6.601472;48.589796
"Hyères; Parking Avenue de la Bergerie";2;22;false;6.148806;43.047876
GRAND QUEVILLY - Mairie Annexe;2;22;TRUE;1.0338199;49.4136466
"WALLBOX; CD; SAINT-NAZAIRE";2;22;true;4.63;44.21
SAINT-SATURNIN-LES-APT - Piscine Extérieure;4;3.7;false;5.3822407722473145;43.941463470458984
900016;2;22.0;false;1.489306;49.092359
INTERMARCHE SUPER ST JEAN (31);3;22;false;1.5076261;43.6503366
OuestCharge - Diva Sp - Sainte-Anne-Sur-Brivet - Eglise;2;22;false;-2.006097;47.459991
la chapelle de guinchay;8;22;false;4.7573375;46.3641578
Paris |  Avenue Ã‰mile Zola 143;6;7;False;2.2953;48.8472
SEMEAC - Aire De Covoiturage Autoroute;8;7.0;false;0.11090999841690063;43.21363067626953
GRASSE PARKING AVENUE CARNOT;2;22000;false;6.922162;43.655693
MANDELIEU-LA NAPOULE - PARKING ROBINSON THEATRE DE VERDURE;2;22000;false;6.945192;43.534256
"Laragne-Monteglin; Parking Veragne 2";2;50;false;5.82656289;44.31360432
SAINT-OMER - Place de l'Esplanade;2;22;TRUE;2.2506;50.751499
FLOURENS - Rue Du College;2;22.0;false;1.5626399517059326;43.59465789794922
OuestCharge - Diva Sp - Bouchemaine - Chevriere;2;22.00;false;-0.609137;47.424319
Le faouët - Rue des écoles;2;42;false;-3.48967;48.030602
BP - AIRE DE MEILLAC - 33240;6;50;FALSE;0.431965;44.97493
Système U Arbois (39);3;43;false;5.7519795;46.9157471
GRAND COURONNE - Place de la République;2;22;TRUE;1.008667;49.357614
NÎMES - Arènes;15;22;TRUE;4.36158;43.8339
SEGUR - Station Service Le Bourg;2;22.0;false;2.8347508907318115;44.29560470581055
DECHY - rue Léon Gambetta;2;22;TRUE;3.125835;50.353535
Vouzailles;2;18;false;0.09633;46.71077
Citroën Bethune (fermé);2;22.08;true;2.648875;50.51244
MONTPELLIER - Route De Lodeve;2;3.7;false;3.8194656372070312;43.615997314453125
Saint-barthélemy - Rue de la Poste;2;18;false;-3.04573;47.92571
Ford Sallanches;4;22.08;false;6.633398;45.957456
Novotel Blois;2;22;false;1.3362059;47.5916424
IZIVIA | MARIGNANE - PLACE COMTE DE GRASSE;2;7000;false;5.19051;43.431608
SAINT LAURENT DES ARBRES - Parking Centre Socio-Culturel;2;3.7;false;4.698150157928467;44.5299377441406
900109;2;22.0;false;1.546146;49.185342
Fast Automobile Longwy;1;50;false;5.740974;49.516179
VILLEPREUX - Avenue De Touraine;2;22;TRUE;1.999359;48.827579
VILLENAVE D'ORNON - Avenue Du 7Eme Art;6;250;TRUE;-0.534239;44.788631
"Sollies-Toucas; 1475 Route de Valaury";2;22;false;6.006072;43.196785
OuestCharge - Diva Sp - Pont-Saint-Martin - Combes;2;22.00;false;-1.582848;47.123621
RUFFEC - PARKING DES AMBASSADEURS;1;22000;false;0.197685;46.028155
Hippopotamus 22kVA Borne 2;1;22;TRUE;1.964725;48.826976
RELAIS VILLABE;8;50;False;2.443222;48.595281
"Bretteville-sur-Odon; Avenue du Fresne 1";3;50;false;-0.42327;49.164383
PLOGASTEL SAINT GERMAIN-RUE DE BRISCOUL;2;22000;false;-4.27096;47.981709
PESSAC-SUR-DORDOGNE - PLACE DU PONT;2;22000;false;0.078747;44.820744
SAINT-MARTIN-BOULOGNE - Place de l'Orme;2;22;TRUE;1.619467;50.708981
900004;2;22.0;false;0.376949;49.24707
JLR Saint-Herblain;2;50.00;false;-1.621642;47.249501
SAINT VENANT - Chemin de Ceinture;2;3.7;false;2.549571990966797;50.62468719482422
"Saint-Christo-En-Jarez; Place de la liberté";2;22;false;4.48614;45.5451
SAINT JEAN DE VEDAS -  Rue  Alberto Santos Dumont;2;22;TRUE;3.844691;43.559646
NIMES - Route D'Uzès;2;3.7;false;4.3768768310546875;43.86280059814453
PARKING DE L'OULLE - AVIGNON;4;22;FALSE;4.800516;43.949101
QUIMPER-BOULEVARD DE BRETAGNE;2;22000;false;-4.1279;47.986479
"Saugues; Route du Puy";2;22;false;3.549119;44.959245
LE MASSEGROS - Rd 32;2;36;TRUE;3.174038;44.309149
AIRE DES VOLCANS D AUVERGNE SAINT AGOULIN;8;175;False;3.11231;46.05858
NOZAY - MEDIATHEQUE;2;22000;false;2.24285;48.659538
"Martigues; Avenue du Président Salvadore Allende";2;22;false;5.056633;43.408601
les terrasses d ecouves - momont 61320 LA LAN;1;22;0;-0.0605018;48.6074528
RENNES - AVENUE DE CUCILLE;2;24000;false;-1.699273;48.12856
RIEUPEYROUX - Av. De Rouergue/ Route De Severou;2;22.0;false;2.2416698932647705;44.308475494384766
ARRAS - Place Courbet;2;3.7;false;2.7478890419006348;50.291969299316406
"Saint-Pierre-en-Auge; Rue des Sports";2;22;false;-0.028522;49.016411
SIEG63 - ePremium - Chamalieres - Fournier;4;22;false;3.068955;45.776503
OuestCharge - Diva Sp - Saint-Martin-du-Fouilloux - Mairie;2;22;false;-0.703429;47.431488
OuestCharge - E-Twin - Luçon - Leclerc;2;22.00;false;-1.16827;46.454491
NANTERRE - Rue Rigault;4;3.7;false;2.1978819370269775;48.89345932006836
CAJARC - Eco-quartier Hermies;2;36.0;false;1.8444329500198364;44.48672866821289
ORLEANS - Rue Jean Moulin;2;11;false;1.91982901096344;47.86469268798828
"Ouistreham; Avenue du Maréchal Foch";2;22;false;-0.257186;49.277668
TOULOUGES - Boulevard De Clairfont;2;22;TRUE;2.83474;42.66338
MURAT/VEBRE - Avenue Du Languedoc;2;18.0;false;2.859837055206299;43.68306350708008
CAUX - Rue Pierre Pascal;2;3.7;false;3.367011070251465;43.5091667175293
"Evians-Les-Bains; Avenue des Grottes";2;44;false;6.59628696;46.40028687
FIGEAC - Parking Av. des Carmes n°7;2;22;TRUE;2.030331;44.613342
SUCY EN BRIE - Avenue Georges Pompidou;2;22;false;2.523369073867798;48.77114486694336
PINET - Avenue De Pomérols;2;22;false;3.510427713394165;43.4023551940918
IN-GEO Vito;2;22.08;false;8.82367;41.907501
Bmw Mougins;16;22.08;false;6.985565;43.608277
"Chamonix; Parking Saint Michel";9;7;false;6.867324;45.924709
SIGEIF - 4  CHEMIN DES PETITS MARAIS - GENNEVILLIERS;1;7000;false;2.303511;48.946266
BOULOGNE-SUR-MER - Place Frédéric Sauvage;2;22.0;false;1.6021599769592285;50.72311019897461
OuestCharge - Diva Sp - Saint-Fulgent - Verne;2;22.00;false;-1.17026;46.85125
BEAUCAIRE - Quai Sadi Carnot;2;22.0;false;4.642293930053711;43.805233001708984
Bmw Pau;6;50.00;false;-0.422493;43.319829
TARASCON SUR ARIEGE - RN20;2;22.0;false;1.5997350215911865;42.846805572509766
AGEN - GENERAL DE GAULLE - CONTREPOINT;2;22000;false;0.611634;44.203403
"Noues de Sienne; Le Bourg";2;22;false;-1.104626;48.823738
Metropolis - Citadine - Villemomble - Outrebon;1;2.30;false;2.511343;48.88911
Paris | Rue Ordener 27;3;22;False;2.35423;48.89061
OUDEZEELE - Rue de la Forge;1;3.7;TRUE;2.51196;50.838903
"Valambray; Rue du Pressoir";2;22;false;-0.151468;49.10059
CODOLET - Parking Rue Jean Giono;2;18;TRUE;4.699806;44.124456
JUILLAN - Aeroport;6;7.0;false;0.0031399999279528856;43.18702697753906
BREST - Rue Des Mouettes 1;2;22;TRUE;-4.436;48.388193
HEURINGHEM - Rue de Saint-Omer;2;3.7;false;2.283327102661133;50.697296142578125
BADAROUX - Rue Du Riou;2;18;TRUE;3.548454;44.536126
VIANE - Place Du Petit Train;2;3.7;false;2.581712007522583;43.73695755004883
SAINT-LÉONARD - Avenue François Miellot;2;22.0;false;1.625980019569397;50.68804931640625
"Caen; Esplanade Brillaud de Laujardière";2;22;false;-0.380138;49.199852
"Tourgeville; rue des terrasses";3;50;false;0.05713;49.35398
"Dialan sur Chaîne; La Butte";2;22;false;-0.753121;49.002502
NOGENT-SUR-MARNE - Rue Charles VII;6;7.4;false;2.486093044281006;48.83651351928711
"Le Chaffaut-Saint-Jurson; Lycée Carmejane";2;22;false;6.13566;44.0327
Gring HUB;1;22;0;2.21;48.78
CASTELNAUDARY - Parking Regional D'Activite Economique;2;22.0;false;1.9572069644927979;43.294769287109375
JEUMONT - Rue du Maréchal Leclerc;1;50;TRUE;4.089376;50.306557
LM - Haguenau 2 (magasin 82);4;22.08;true;7.8376;48.802299
SAINT MAURICE DE NAVACELLES - Rd 25;2;22;false;3.518563985824585;43.84530258178711
BELVEZE-DU-RAZES - Place De La Gare;2;18.0;false;2.0969443321228027;43.1238899230957
SIGEIF - MAIL DES PASSEMENTIERES - DOMONT;2;24000;false;2.338942;49.030229
GRENADE SUR ADOUR - AVENUE DE HESINGUE;4;4000;false;-0.42846;43.773663
SIGEIF - 1  RUE GEORGES CORETE - GENNEVILLIERS;1;7000;false;2.307748;48.920737
SAINT RAPHAEL - Parking de la Gare;6;3.4;false;6.769752025604248;43.42280578613281
APRR VILLENEUF VAL LUISANT;1;22;false;3.555524;48.247318
VIC BIGORRE - Place Gambetta;2;3.7;false;0.05502000078558922;43.38534927368164
FOIX - Parking Gare Multimodale;2;50.0;false;1.6073499917984009;42.971553802490234
SAINT PAUL LES DAX - RUE ANDRE FOURCADE;4;4000;false;-1.052096;43.723057
AULNOY-LEZ-VALENCIENNES - Rue Henri Turlet;2;18.0;false;3.530726909637451;50.33103561401367
OuestCharge - Diva Sp - Les Sables-d'Olonne - Boucaniers;2;22.00;false;-1.79573;46.494049
ROUSIES - Rue de la Mairie;2;22;TRUE;4.005444;50.272598
RUE JEAN JAURES - FONTENAY-AUX-ROSES;4;7;FALSE;2.287036;48.790756
BOINVILLE-LE-GAILLARD - SALLE POLYVALENTE;2;22000;false;1.870972;48.492584
"Vallon-Pont-D'Arc; Quartier Ratiere";4;22;false;4.39753;44.406231
TARBES (Grand tarbes);2;3.7;false;0.066880002617836;43.24372100830078
CRETEIL - Rue Erik Satie;1;22;TRUE;2.4669155;48.7714405
VILLENAVE D'ORNON - Avenue Du 7Eme Art;6;50;TRUE;-0.534239;44.788631
DORRES - Carretera De Las Escaldes;2;22.0;false;1.9451340436935425;42.48713684082031
OuestCharge - Diva Sp - Rouge - Vieux Rouge;2;22.00;false;-1.449028;47.783883
SIGEIF - 70  AVENUE CHARLES DE GAULLE - PUTEAUX;1;7000;false;2.232187;48.887726
ALBI - Parking Du Bondidou 1;2;22;TRUE;2.139637;43.927641
MARPENT - Rue des Frères Roucheau;2;22;TRUE;4.079819;50.292732
Vezin-le-Coquet;1;160;false;-1.7548354193520386;48.125067030488154
SIGEIF - 7  PLACE DU CAPITAINE CHAUVELOT - ARGENTEUIL;2;22000;false;2.287242;48.957323
JATXOU - PLACE DES SPORTS;2;22000;false;-1.428592;43.388065
R3 - Norauto Sens;3;150;FALSE;3.288004;48.172688
SIGEIF - 38 AVENUE DES LILAS PARKING DE LA BASE DE LOISIRS - LA FRETTE-SUR-SEINE;1;22000;false;2.1813;48.9621
VILLEPINTE - Rue Léon Blum;2;22;false;2.0885040760040283;43.28248596191406
MAUBEUGE - Parking du Pavillon;2;22;TRUE;3.9782;50.27784
Paris | Rue de Monceau 43;6;7;False;2.310832;48.877834
RELAIS DE LA RIPAILLE;4;50;False;6.072417;45.877047
Mairie de Rogliano;2;7.36;false;9.455321;42.957538
PAU - PLACE DU FOIRAIL;2;22000;false;-0.370207;43.302959
"Saint-Victor-De-Cessieu; Parking RD 51";2;22;false;5.398483;45.5444
MATIGNON-PLACE RIOUST DES VILLES AUDRAINS;2;22000;false;-2.29119;48.5971
BMW Beaurains - Arras (2);4;50.00;false;2.797399;50.264948
POMAREZ - PLACE DE LA MAIRIE;2;22000;false;-0.82855;43.628651
"Toulon; Parking Escaillon";2;22;false;5.889052;43.128623
VERLINGHEM - Place de Mairie;2;18;TRUE;2.995271;50.681381
DOUAI - Zi Douai Dorignies;2;3.7;false;3.10233998298645;50.39738082885742
"Annonay; Rue de la Valette - Parking la Valette";2;22;false;4.670735;45.241713
Jeep Castres;3;22.08;false;2.220177;43.593892
Stade - HUBY SAINT LEU;2;22;false;2.035473;50.381443
Wulverdinghe - Rue principale;2;22;false;2.255397;50.83198
Toyota - GAP - 22KW AC;1;22;false;6.0996823;44.5662689
VAUVERT - Parking Raymond Erb;2;18;false;4.274127960205078;43.695091247558594
MARCILLAC CONQUES - Route De Rodez;2;3.7;false;2.465481996536255;44.4718132019043
Camping Fréjus 5 étoiles - Le Domaine du Colombier;1;7.36;false;6.729168891906738;43.446937038436744
ANICHE - Rue Léo Lagrange;2;22.0;false;3.257889986038208;50.3266716003418
Paris | Boulevard Delessert 23;7;3;False;2.2851212;48.85857
MARCHAMPT - PLACE DU MOULIN;2;22000;false;4.573233;46.111426
KIA Roncq;3;22.08;false;3.13058;50.739498
972 - SAINT ESPRIT;2;22;false;-60.93685837866524;14.560713873777255
"Roanne; Boulevard Thiers";2;22;false;4.0583;46.0247
INTERMARCHE SUPER ST JEAN (31);3;50;false;1.5076261;43.6503366
OuestCharge - Diva Sp - Saint-Mars-De-Coutais - Chaponneries;2;22.00;false;-1.734586;47.113739
Parking Hotel Le Moulin;4;22;false;7.8;48.64
Camping Campéole Les Tourterelles;2;22;false;-1.35685396;43.9543369
PLEAUX - Place D'Empeyssine;2;43;TRUE;2.22844;45.13556
SAINT ETIENNE VALLEE FRANCAISE - Parking De La Salle Des Fêtes;2;3.7;false;3.8414669036865234;44.164817810058594
"Cusset; Avenue du Drapeau";2;22;false;3.45557;46.1327
SIEG63 - ePremium - Aubière - Romagnat;2;22;false;3.109378;45.747517
Dechy - CC Le Parc du Luc;4;225;false;3.106779;50.342703
LE MASSEGROS - Rd 32;2;50;TRUE;3.174038;44.309149
"Rumilly; Parking des Anciennes Casernes";2;22;false;5.94833;45.8606
NEUF-BERQUIN - Rue Charles Capelle;2;3.7;TRUE;2.671506;50.659622
TOULOUSE - Capitole;43;7.4;TRUE;1.44356;43.604301
Toyota - Le Cannet - 22kW AC;1;22.00;false;7.012564;43.576079
Orange Gap;1;22;false;6.068559;44.550005
"Le Puy En Velay; Val Vert";2;22;false;3.883293;45.031025
EMTC - Volvo La Rochelle;21;22.08;true;-1.10196;46.179194
ECQUES - Rue du Brule;2;3.7;false;2.2905049324035645;50.6701774597168
AUBIGNY EN ARTOIS - route national;2;4.0;false;2.5802700519561768;50.34545135498047
AVENUE WAGNER - VELIZY-VILLACOUBLAY;6;7;FALSE;2.177635;48.784153
Cora Amphion (74);3;43;false;6.5246229;46.3913181
ALBI - Av. de Saint Juéry;4;50;false;2.17278790473938;43.933963775634766
FOLLAINVILLE-DENNEMONT - Rue Jean Jaurès;2;3.7;false;1.695544958114624;49.1463317871094
MAUZENS MIREMONT - PARKING DU STADE;2;22000;false;0.909665;44.992535
Carbonne;2;18;false;1.22489;43.2959
CHALUS - PLACE DU CHAMP DE FOIRE;3;43000;false;0.979587;45.651697
Inguiniel - Place François Jaffré;2;18;false;-3.28161;47.977818
OuestCharge - Diva Sp - Briollay - Paul Cezanne;2;22;false;-0.504181;47.564662
OuestCharge - Diva Sp - Pontchateau - Criboeuf;2;22;false;-2.09346;47.436521
Paris | Avenue Philippe Auguste 65;4;7;False;2.3923485;48.85366
BARENTON - Mairie;2;22;false;-0.8327776;48.5992163
Bmw Chalon sur Saone;10;50.00;false;4.860138;46.768862
ARCUEIL - Rue Emile Raspail;4;22;false;2.331594944000244;48.80000686645508
HABAS - LOTISSEMENT LA BARRAQUE;4;4000;false;-0.928073;43.571198
Intermarché Isneauville;8;90;false;1.1569899;49.502524
"Pont Eveque; Rue Louis Leydier";2;22;false;4.9175;45.5281
Bmw Evreux;11;22.08;false;1.189912;49.022925
Metropolis - Citadine - Aulnay-sous-Bois - Hôtel de Ville;1;2.30;false;2.49967389;48.93369727
AULNAY DE SAINTONGE - PLACE CHARLES DE GAULLE;3;50000;false;-0.345935;46.019559
IMT Douai - Bourseul;4;22.08;false;3.06764;50.3755
JUMILHAC - PLACE DU CHATEAU;2;22000;false;1.060931;45.493061
MARMANDE - ROND POINT DE THIVRAS;3;50000;false;0.14084;44.50922
BOURISP - Parking Carrefour Market;2;18;TRUE;0.33408;42.82758
VILLENAVE D'ORNON - Avenue Du 7Eme Art;6;100.0;false;0.5342389941215515;44.788631439208984
PEROLS - Rue De Georges Barnoyer;2;3.7;false;3.9573183059692383;43.565185546875
Leroy Merlin Bastia;6;22.08;false;9.437065;42.657577
JUILLAN - Aeroport;6;18;TRUE;0.00314;43.187028
DON - Quai de la Deule;4;22;TRUE;2.91398;50.55074
Rouillé;2;18;false;0.04111;46.42062
"Donzère; 20 Avenue P. de Coubertin - Pkg piscine";2;22;false;4.709302;44.441867
"Megève; Parking du Jaillet";4;7;false;6.619913;45.863904
E.LECLERC - AVERMES;2;200000;false;3.330305;46.590128
900042;2;22.0;false;1.356333;49.35987
GOLDEN TULIPES MARTIGUES PROVENCE;2;22;false;5.039859224711626;43.40000727338812
MARSEILLE - Rue Menpenti;2;0;false;5.3924652;43.2837604
SIGEIF - 8 AVENUE MENELOTTE - COLOMBES;1;7000;false;2.259156;48.924688
TATINGHEM - Place de la mairie;2;22.0;false;2.2087090015411377;50.74429702758789
La Réserve - Gastes;6;22.08;false;-1.169075;44.314605
"La Salette-Fallavaux; Parking du Sanctuaire";2;22;false;5.976983;44.8587405
SAINT SATURNIN -  Rue Jean de Vignolles;2;80;TRUE;0.1733072;48.0495917
BLAN - Rue Du Mont;2;18;TRUE;2.00838;43.52978
TEST BYES1;1;3.7;TRUE;2.2856712;48.9213713
Netto Saint-Quentin;6;90;false;3.3061197;49.829911
Paris | Rue Saint-Maur 36;4;7;False;2.3809278;48.861534
OuestCharge - Diva Sp - Bauge - Marche;2;22.00;false;-0.106122;47.542556
